hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H01,"H01|V=10;N=25;T=60|XT60",XT60,2642,KILL,2615,21,-0.22831356722483842,-0.459464414705736,0.17934990439770554,-0.2693459578388898,-0.183027055073231,-0.236103850418835,-0.2283253384366283,0.0076481835564053535
H01,"H01|V=10;N=25;T=60|XT60",XT60,2642,PRIMARY,2234,21,-0.2380354498941542,-0.3810653786511713,0.15443151298119964,-0.2636519296628627,-0.20898712619497126,-0.2454943244078456,-0.24208710498941557,0.0026857654431512983
H01,"H01|V=10;N=25;T=60|XT60",XT60,2642,NOINS,2234,21,-0.23962700620837002,-0.3827267356338605,0.15353625783348254,-0.2652277821229437,-0.21058873644029782,-0.24708802085684417,-0.24365414521303103,0.0026857654431512983
H01,"H01|V=10;N=25;T=60|XT60",XT60,2642,L10,2130,21,-0.17139663303974234,-0.21169045511445594,0.13380281690140844,-0.18654361622582835,-0.1535520263217632,-0.17852698396233765,-0.18745009774435856,0.0014084507042253522
H01,"H01|V=10;N=25;T=60|XT300",XT300,2642,KILL,2615,21,-0.3278607904843118,-0.4789685985771852,0.07724665391969407,-0.36274858183827097,-0.28744843445480206,-0.3360822421847815,-0.32786857965798266,0.01644359464627151
H01,"H01|V=10;N=25;T=60|XT300",XT300,2642,PRIMARY,2234,21,-0.3261270256405227,-0.44928217212949606,0.06445837063563116,-0.3464964197364006,-0.3038044307833568,-0.3367311174682885,-0.33426821913919225,0.009400179051029543
H01,"H01|V=10;N=25;T=60|XT300",XT300,2642,NOINS,2234,21,-0.32730684716650366,-0.4504245865108513,0.06401074306177261,-0.3476897239484285,-0.30494980165167074,-0.33791252543603884,-0.33540242494459477,0.009400179051029543
H01,"H01|V=10;N=25;T=60|XT300",XT300,2642,L10,2130,21,-0.23652286829173758,-0.3042304314763252,0.0647887323943662,-0.253165451849569,-0.22053572523688683,-0.24932068663407297,-0.2657692521189481,0.004694835680751174
H01,"H01|V=10;N=25;T=60|XT1800",XT1800,2642,KILL,2615,21,-0.38448341538121616,-0.486127744888314,0.030210325047801148,-0.4173578555777969,-0.34637378388350537,-0.3927949934662083,-0.38448515984463477,0.01988527724665392
H01,"H01|V=10;N=25;T=60|XT1800",XT1800,2642,PRIMARY,2234,21,-0.3718970343999097,-0.4679963381740052,0.023724261414503133,-0.39200995800906446,-0.35039497264350083,-0.3825629556288089,-0.3830077007180606,0.012533572068039392
H01,"H01|V=10;N=25;T=60|XT1800",XT1800,2642,NOINS,2234,21,-0.3729723128031667,-0.46895964584818295,0.023724261414503133,-0.39308462450541565,-0.3514417396638794,-0.38363967989590164,-0.3840300395645217,0.012533572068039392
H01,"H01|V=10;N=25;T=60|XT1800",XT1800,2642,L10,2130,21,-0.2815341056492759,-0.3552602615557324,0.019248826291079813,-0.30448177528960263,-0.2614619671925289,-0.29452425495318985,-0.31706166672514463,0.007042253521126761
H01,"H01|V=10;N=25;T=60|XB",XB,2642,KILL,2615,21,-0.13996041134968923,-0.3141982886423561,0.2237093690248566,-0.15715362097052152,-0.120800416995618,-0.14171123077753592,-0.13995556523823516,0.001147227533460803
H01,"H01|V=10;N=25;T=60|XB",XB,2642,PRIMARY,2234,21,-0.19353086210135295,-0.3361328982985328,0.18039391226499552,-0.2157625222415596,-0.1697008373771975,-0.19670010117886685,-0.19777369003860115,0.0004476275738585497
H01,"H01|V=10;N=25;T=60|XB",XB,2642,NOINS,2234,21,-0.19580340085392586,-0.33696362321656514,0.17905102954341987,-0.21862536341603883,-0.1711676188251598,-0.19896723680784115,-0.20011547882228176,0.0004476275738585497
H01,"H01|V=10;N=25;T=60|XB",XB,2642,L10,2130,21,-0.16601939125705556,-0.25189513963678517,0.13286384976525822,-0.17949569153156078,-0.14975194211122045,-0.1695472926069394,-0.18202508432154998,0.0009389671361502347
H01,"H01|V=10;N=25;T=60|XR",XR,2642,KILL,2615,21,-0.1300881362887381,-0.2931450873090891,0.17552581261950287,-0.15469426845895462,-0.10428895542166343,-0.1380321597033162,-0.13008526720661226,0.010707456978967494
H01,"H01|V=10;N=25;T=60|XR",XR,2642,PRIMARY,2234,21,-0.24796939016459482,-0.35803137082561254,0.10429722470904208,-0.2655651261913308,-0.23237892152056094,-0.2580208780095594,-0.25332239533420564,0.006714413607878245
H01,"H01|V=10;N=25;T=60|XR",XR,2642,NOINS,2234,21,-0.24974280551273628,-0.359946123070656,0.10429722470904208,-0.2672662408824119,-0.23414469151641423,-0.25979667801338874,-0.2550245522615386,0.006714413607878245
H01,"H01|V=10;N=25;T=60|XR",XR,2642,L10,2130,21,-0.21348355797976998,-0.2611676069240968,0.07605633802816901,-0.2281521061675091,-0.1988244816659322,-0.22458473690389916,-0.2369860367483872,0.004694835680751174
H01,"H01|V=10;N=25;T=60|XG",XG,2642,KILL,2615,21,-0.2337507519590478,-0.3193303915228098,0.023709369024856597,-0.26631793154530825,-0.19727185510389797,-0.24155391677262877,-0.2337432731857356,0.0007648183556405354
H01,"H01|V=10;N=25;T=60|XG",XG,2642,PRIMARY,2234,21,-0.2947090060127779,-0.35878446237069783,0.026410026857654433,-0.3124336335174236,-0.2772499146811826,-0.30490888691619294,-0.2997757482168354,0.0026857654431512983
H01,"H01|V=10;N=25;T=60|XG",XG,2642,NOINS,2234,21,-0.2952545373649843,-0.3598584267294213,0.02730528200537153,-0.3129660754705513,-0.27761249352454864,-0.3054548000021178,-0.3002303605965107,0.0026857654431512983
H01,"H01|V=10;N=25;T=60|XG",XG,2642,L10,2130,21,-0.24624488094367497,-0.294218957171565,0.027699530516431925,-0.2625208282940326,-0.23152372648237282,-0.2582483565479522,-0.2718912281508198,0.0028169014084507044
H01,"H01|V=10;N=25;T=300|XT60",XT60,2890,KILL,2863,21,-0.2100841791364016,-0.45242338192129744,0.19874257771568285,-0.25117497620666535,-0.16623948937855137,-0.21717981953446183,-0.2100920996562799,0.009081383164512749
H01,"H01|V=10;N=25;T=300|XT60",XT60,2890,PRIMARY,2460,21,-0.2204956213505425,-0.36337568755795224,0.17317073170731706,-0.24580279851001502,-0.19332954243287162,-0.2272469968305649,-0.22345325666113985,0.002845528455284553
H01,"H01|V=10;N=25;T=300|XT60",XT60,2890,NOINS,2460,21,-0.22224337524059265,-0.36469665289553155,0.17235772357723578,-0.24754492571527664,-0.1951122960371907,-0.22899688471875343,-0.22518425805034503,0.002845528455284553
H01,"H01|V=10;N=25;T=300|XT60",XT60,2890,L10,2342,21,-0.1612684158585572,-0.19713554530300503,0.1515798462852263,-0.1776698669155309,-0.14329553713846113,-0.16773950254552472,-0.17416365846767504,0.0012809564474807857
H01,"H01|V=10;N=25;T=300|XT300",XT300,2890,KILL,2863,21,-0.305030318073253,-0.4768542361076563,0.09395738735592037,-0.3424374323600964,-0.2610020817911672,-0.312514912627236,-0.3050386180401405,0.018162766329025498
H01,"H01|V=10;N=25;T=300|XT300",XT300,2890,PRIMARY,2460,21,-0.30288817431415815,-0.4472266350835621,0.08333333333333333,-0.3263206719056173,-0.27622051381451357,-0.31248850492619207,-0.3095274382819265,0.00975609756097561
H01,"H01|V=10;N=25;T=300|XT300",XT300,2890,NOINS,2460,21,-0.3041663923616222,-0.4482384895326602,0.08292682926829269,-0.3276004017447452,-0.27747776119429174,-0.3137682836334656,-0.31076388587058007,0.00975609756097561
H01,"H01|V=10;N=25;T=300|XT300",XT300,2890,L10,2342,21,-0.21963629604374954,-0.2989344533799171,0.08155422715627669,-0.23767442530487937,-0.1996835020831884,-0.23302713273874803,-0.24596099696219956,0.005123825789923143
H01,"H01|V=10;N=25;T=300|XT1800",XT1800,2890,KILL,2863,21,-0.3631691017007774,-0.4838424854484851,0.03981837233670975,-0.3988471891247776,-0.32246486966023336,-0.3707617049762615,-0.3631744017766197,0.023052741879147746
H01,"H01|V=10;N=25;T=300|XT1800",XT1800,2890,PRIMARY,2460,21,-0.3500954986639999,-0.4662103548196191,0.034552845528455285,-0.375031463133772,-0.3244946947521337,-0.35975372644359654,-0.359541415408166,0.014634146341463415
H01,"H01|V=10;N=25;T=300|XT1800",XT1800,2890,NOINS,2460,21,-0.35120853746089875,-0.4674989969214869,0.034552845528455285,-0.37616143974038063,-0.3255919251266944,-0.36086812421623554,-0.36060130054368716,0.014634146341463415
H01,"H01|V=10;N=25;T=300|XT1800",XT1800,2890,L10,2342,21,-0.2682836069248091,-0.36263286342552015,0.02860802732707088,-0.29376147852795853,-0.24318299907220223,-0.28173683863162596,-0.30135029543777087,0.008539709649871904
H01,"H01|V=10;N=25;T=300|XB",XB,2890,KILL,2863,21,-0.13298146746205866,-0.3140645042535197,0.2329724065665386,-0.15253437321491567,-0.11004919668732575,-0.1350070192721366,-0.13297489429883397,0.0024449877750611247
H01,"H01|V=10;N=25;T=300|XB",XB,2890,PRIMARY,2460,21,-0.1818219430687652,-0.3346523729423525,0.191869918699187,-0.20487563448115773,-0.15677212363026843,-0.18490420696791982,-0.18507705463294202,0.0008130081300813008
H01,"H01|V=10;N=25;T=300|XB",XB,2890,NOINS,2460,21,-0.18452852758496854,-0.336081455058015,0.1902439024390244,-0.20819321879626246,-0.15868968233715047,-0.1876062262339512,-0.1878708687697353,0.0008130081300813008
H01,"H01|V=10;N=25;T=300|XB",XB,2890,L10,2342,21,-0.16073782107083,-0.2524297588472929,0.14474807856532879,-0.17512412160543178,-0.14461557770726244,-0.1639391898013326,-0.1745140308799801,0.0008539709649871904
H01,"H01|V=10;N=25;T=300|XR",XR,2890,KILL,2863,21,-0.11751098577834754,-0.2925457041938212,0.1826755151938526,-0.14753548503111966,-0.0812874136899379,-0.12478013964877388,-0.11750868311135952,0.013971358714634998
H01,"H01|V=10;N=25;T=300|XR",XR,2890,PRIMARY,2460,21,-0.23247225960066328,-0.3581843934184904,0.11382113821138211,-0.25192186766743324,-0.21187005119329305,-0.2416758563455127,-0.23662151639133633,0.00853658536585366
H01,"H01|V=10;N=25;T=300|XR",XR,2890,NOINS,2460,21,-0.23426039423644374,-0.36022098838466055,0.11382113821138211,-0.25369208060079196,-0.21370812475719414,-0.24346617426761297,-0.23834129405485818,0.00853658536585366
H01,"H01|V=10;N=25;T=300|XR",XR,2890,L10,2342,21,-0.20026423900854928,-0.26353664431166945,0.08326216908625107,-0.21763277784668866,-0.18241606001690036,-0.21303342757294438,-0.2216328994596103,0.0064047822374039285
H01,"H01|V=10;N=25;T=300|XG",XG,2890,KILL,2863,21,-0.21958729397829257,-0.3196502562061589,0.030736989172196996,-0.25489035593849274,-0.17879174996581976,-0.22669896395001662,-0.21957855494620931,0.0027942717429269995
H01,"H01|V=10;N=25;T=300|XG",XG,2890,PRIMARY,2460,21,-0.28050825635322757,-0.3602277212309094,0.032520325203252036,-0.30113923817219673,-0.2588187640176505,-0.28975259174050483,-0.28477297890064457,0.0040650406504065045
H01,"H01|V=10;N=25;T=300|XG",XG,2890,NOINS,2460,21,-0.2811468362248275,-0.3614278857593162,0.03333333333333333,-0.30187976558961643,-0.2590271883767527,-0.29039163184551336,-0.28532652612834114,0.0040650406504065045
H01,"H01|V=10;N=25;T=300|XG",XG,2890,L10,2342,21,-0.2343591503490608,-0.3009626585089326,0.033731853116994025,-0.25376160384014523,-0.21537137594746933,-0.24717138809725997,-0.25845681803343773,0.004269854824935952
H01,"H01|V=10;N=60;T=60|XT60",XT60,7734,KILL,7634,21,-0.22021260129871145,-0.45263728272536313,0.2064448519779932,-0.2401454921240796,-0.19789653838664992,-0.22294507069216002,-0.22022384985806154,0.007335603877390621
H01,"H01|V=10;N=60;T=60|XT60",XT60,7734,PRIMARY,6546,21,-0.23705031305888472,-0.39353411687358586,0.18270699663916895,-0.2529252732781989,-0.2196014913903845,-0.24037305585280255,-0.24185458352006803,0.0030553009471432934
H01,"H01|V=10;N=60;T=60|XT60",XT60,7734,NOINS,6546,21,-0.23859594314064908,-0.39523794065635687,0.18179040635502597,-0.25446281157627887,-0.2211930843274813,-0.24191939461275094,-0.2433807649458716,0.0030553009471432934
H01,"H01|V=10;N=60;T=60|XT60",XT60,7734,L10,6226,21,-0.19162081272963788,-0.24505665056587883,0.15820751686476067,-0.19893524942870633,-0.18378186067575816,-0.1942030925680023,-0.209091047896034,0.0017667844522968198
H01,"H01|V=10;N=60;T=60|XT300",XT300,7734,KILL,7634,21,-0.35162668495801935,-0.48022498471247393,0.07676185485983757,-0.3673162815258947,-0.33478900392966826,-0.3544554572583666,-0.35163545514174316,0.01676709457689285
H01,"H01|V=10;N=60;T=60|XT300",XT300,7734,PRIMARY,6546,21,-0.355117719119443,-0.467563383864534,0.06446684998472349,-0.3667915469725123,-0.34121225301032904,-0.35902676039626796,-0.3641324775582768,0.008860372746715552
H01,"H01|V=10;N=60;T=60|XT300",XT300,7734,NOINS,6546,21,-0.356170145422955,-0.46855315416233523,0.06416131989000917,-0.36784857621996425,-0.3422531550396872,-0.3600796692307865,-0.3651451953069589,0.008860372746715552
H01,"H01|V=10;N=60;T=60|XT300",XT300,7734,L10,6226,21,-0.27853597079430037,-0.3719821707804527,0.06039190491487311,-0.2892132309183645,-0.2683234445428144,-0.28321438686881306,-0.30802407045383984,0.004497269514937359
H01,"H01|V=10;N=60;T=60|XT1800",XT1800,7734,KILL,7634,21,-0.4086166207204103,-0.4897213770459181,0.03143830233167409,-0.42601054096919483,-0.39016130217003064,-0.4114736133210854,-0.40862235264749436,0.02213780455855384
H01,"H01|V=10;N=60;T=60|XT1800",XT1800,7734,PRIMARY,6546,21,-0.4071675082762247,-0.4821532747715362,0.02184540177207455,-0.41887747786342894,-0.3941898339611138,-0.411392289643642,-0.4182753645658813,0.013290559120073327
H01,"H01|V=10;N=60;T=60|XT1800",XT1800,7734,NOINS,6546,21,-0.4081261995901896,-0.48323005951751496,0.02184540177207455,-0.41985446119860675,-0.3951419924609772,-0.41235142050514084,-0.419190376516482,0.013290559120073327
H01,"H01|V=10;N=60;T=60|XT1800",XT1800,7734,L10,6226,21,-0.32827367054811446,-0.4131905543005859,0.016864760681015098,-0.339697332784056,-0.3168210896389136,-0.3329760643020866,-0.36417990270972883,0.007709604882749759
H01,"H01|V=10;N=60;T=60|XB",XB,7734,KILL,7634,21,-0.1312270604998413,-0.31109296552410326,0.22910662824207492,-0.14595937427857672,-0.11651767560338405,-0.13187577936818956,-0.13122945253025667,0.0006549646319098768
H01,"H01|V=10;N=60;T=60|XB",XB,7734,PRIMARY,6546,21,-0.20176788638650636,-0.34348850210768733,0.18331805682859761,-0.21516428406073504,-0.18717861513920359,-0.20320243007825584,-0.20585239279604192,0.0007638252367858234
H01,"H01|V=10;N=60;T=60|XB",XB,7734,NOINS,6546,21,-0.20369080186947927,-0.34396407888532465,0.18194317140238314,-0.21747863034989584,-0.1886356032055915,-0.20512421307129478,-0.20769209735949007,0.0007638252367858234
H01,"H01|V=10;N=60;T=60|XB",XB,7734,L10,6226,21,-0.19360087625210273,-0.29247393329467125,0.13636363636363635,-0.20134444490841288,-0.1856624096896523,-0.19521319370397922,-0.2120479737607661,0.0008030838419530999
H01,"H01|V=10;N=60;T=60|XR",XR,7734,KILL,7634,21,-0.1388832037230063,-0.28196370329834336,0.17408959916164526,-0.15671890236199845,-0.12152358200133787,-0.14162524492648834,-0.1388854904036194,0.010479434110558029
H01,"H01|V=10;N=60;T=60|XR",XR,7734,PRIMARY,6546,21,-0.2617637885073648,-0.3643521188577889,0.10525511762908646,-0.27440957227223306,-0.24825053749466322,-0.26560782286954965,-0.26797362970091326,0.006263366941643752
H01,"H01|V=10;N=60;T=60|XR",XR,7734,NOINS,6546,21,-0.2638443352209511,-0.3671887562601408,0.10449129239230064,-0.2763785970191375,-0.25047280299347746,-0.2676893235141663,-0.2700559012334493,0.006263366941643752
H01,"H01|V=10;N=60;T=60|XR",XR,7734,L10,6226,21,-0.2442208455217202,-0.3034118642273257,0.07677481529071635,-0.25136833721608376,-0.23756907259958138,-0.24823775343347562,-0.2680282541339588,0.004015419209765499
H01,"H01|V=10;N=60;T=60|XG",XG,7734,KILL,7634,21,-0.24390799946499114,-0.31638287348473376,0.023185747969609642,-0.2609666218722701,-0.22599431341367415,-0.24666218246117133,-0.24390960995436137,0.0037987948650772857
H01,"H01|V=10;N=60;T=60|XG",XG,7734,PRIMARY,6546,21,-0.3207543679657499,-0.3709077402887105,0.020928811487931562,-0.3337196259569937,-0.3073635368336726,-0.3247773108060368,-0.3274163907740498,0.005041246562786435
H01,"H01|V=10;N=60;T=60|XG",XG,7734,NOINS,6546,21,-0.32104158324654075,-0.3713658783137228,0.02123434158264589,-0.33413173115754635,-0.3074472740991139,-0.3250646503948822,-0.3276200291016263,0.0047357164680721054
H01,"H01|V=10;N=60;T=60|XG",XG,7734,L10,6226,21,-0.2830047137045955,-0.3232282214946475,0.022646964343077416,-0.2941174077922766,-0.27307705902965074,-0.28746086284842487,-0.3094484636347009,0.0035335689045936395
H01,"H01|V=10;N=60;T=300|XT60",XT60,8635,KILL,8528,21,-0.2018333669582732,-0.43930246256405153,0.22572701688555347,-0.22127019549091484,-0.18073625113844885,-0.20427281988946105,-0.2018436570170798,0.0075046904315197
H01,"H01|V=10;N=60;T=300|XT60",XT60,8635,PRIMARY,7380,21,-0.21912221349380273,-0.37323476641070763,0.20203252032520325,-0.23413224078671788,-0.20280192308941697,-0.2220981089642225,-0.2227760185568312,0.002981029810298103
H01,"H01|V=10;N=60;T=300|XT60",XT60,8635,NOINS,7380,21,-0.22085200650069894,-0.37458300962921764,0.20094850948509485,-0.23583939809633717,-0.2045527603351203,-0.22382860541973038,-0.2244958588470618,0.002981029810298103
H01,"H01|V=10;N=60;T=300|XT60",XT60,8635,L10,7016,21,-0.17878322203461516,-0.22118826894666144,0.1781641961231471,-0.187064911785192,-0.17029544490280119,-0.1810691217440194,-0.1923290108141369,0.0015678449258836945
H01,"H01|V=10;N=60;T=300|XT300",XT300,8635,KILL,8528,21,-0.3264792170655761,-0.47658099597034975,0.0974437148217636,-0.3438996514808947,-0.30499167132911603,-0.3290024920239656,-0.3264885870785705,0.016885553470919325
H01,"H01|V=10;N=60;T=300|XT300",XT300,8635,PRIMARY,7380,21,-0.3310003276315404,-0.4614934718874991,0.08644986449864499,-0.34480391276473515,-0.31458052749806675,-0.33445762801107165,-0.3385146805858714,0.008807588075880758
H01,"H01|V=10;N=60;T=300|XT300",XT300,8635,NOINS,7380,21,-0.3321620849608583,-0.46258959863615334,0.08604336043360433,-0.3459531494505825,-0.31573823552404817,-0.3356198577808734,-0.3396427220793171,0.008807588075880758
H01,"H01|V=10;N=60;T=300|XT300",XT300,8635,L10,7016,21,-0.261781149764254,-0.36571445902246813,0.08167046750285063,-0.2725874770661695,-0.25185358734295327,-0.2663182190775894,-0.2865250503385313,0.004703534777651083
H01,"H01|V=10;N=60;T=300|XT1800",XT1800,8635,KILL,8528,21,-0.39144082443299294,-0.4861251927764788,0.037875234521575984,-0.410146724204917,-0.37148293478251593,-0.39399796936390963,-0.3914479689741696,0.02345215759849906
H01,"H01|V=10;N=60;T=300|XT1800",XT1800,8635,PRIMARY,7380,21,-0.39127427891517375,-0.47830346467362783,0.02926829268292683,-0.4040222458421475,-0.37745921497727225,-0.3950149681925121,-0.40115370571439934,0.014634146341463415
H01,"H01|V=10;N=60;T=300|XT1800",XT1800,8635,NOINS,7380,21,-0.3922626676735574,-0.47934666156828487,0.02926829268292683,-0.4050142393780567,-0.3784366282319991,-0.39600375888282585,-0.40210029127421104,0.014634146341463415
H01,"H01|V=10;N=60;T=300|XT1800",XT1800,8635,L10,7016,21,-0.31883995726321906,-0.41881984835972397,0.024372862029646523,-0.3312564727891081,-0.3076579445950524,-0.32340143502122976,-0.35080698441214936,0.009407069555302166
H01,"H01|V=10;N=60;T=300|XB",XB,8635,KILL,8528,21,-0.1276356859590439,-0.31085727078254816,0.23381801125703564,-0.1419482107213585,-0.11238948579154677,-0.12834812362315412,-0.1276376902978685,0.0012898686679174483
H01,"H01|V=10;N=60;T=300|XB",XB,8635,PRIMARY,7380,21,-0.19510648574664613,-0.34257556403604683,0.1910569105691057,-0.20852622240774887,-0.18010928072896798,-0.19641051537279564,-0.19887573663198435,0.001084010840108401
H01,"H01|V=10;N=60;T=300|XB",XB,8635,NOINS,7380,21,-0.19731282141558498,-0.34307722400123725,0.18943089430894308,-0.21113012858624786,-0.1819356970823222,-0.19861581431589723,-0.20101340938998238,0.001084010840108401
H01,"H01|V=10;N=60;T=300|XB",XB,8635,L10,7016,21,-0.19070085294495914,-0.29888833741297216,0.14637970353477764,-0.19841359294487315,-0.182756437099528,-0.1921303055947678,-0.20715162266378298,0.0009977194982896237
H01,"H01|V=10;N=60;T=300|XR",XR,8635,KILL,8528,21,-0.12831450773548422,-0.2796244515198249,0.17882270168855535,-0.14649305170868038,-0.10864555290856347,-0.13076527727634127,-0.12831652975187205,0.012195121951219513
H01,"H01|V=10;N=60;T=300|XR",XR,8635,PRIMARY,7380,21,-0.2524767489331525,-0.3662008016348782,0.10894308943089431,-0.2650842128085171,-0.23825472554637894,-0.2558824227454138,-0.25795499086933293,0.007723577235772358
H01,"H01|V=10;N=60;T=300|XR",XR,8635,NOINS,7380,21,-0.2545367692283954,-0.36874530101055764,0.10826558265582656,-0.26704747892653985,-0.2403661398333939,-0.2579432807784214,-0.260015599952221,0.007723577235772358
H01,"H01|V=10;N=60;T=300|XR",XR,8635,L10,7016,21,-0.23589568556073215,-0.3116965881105642,0.08238312428734322,-0.2442364201491431,-0.2285788832008655,-0.240169751779437,-0.25701995156912033,0.005843785632839224
H01,"H01|V=10;N=60;T=300|XG",XG,8635,KILL,8528,21,-0.23511315626270393,-0.316396781254664,0.027790806754221388,-0.2526573023858045,-0.21607524053980748,-0.2375754185400333,-0.2351139366506817,0.004573170731707317
H01,"H01|V=10;N=60;T=300|XG",XG,8635,PRIMARY,7380,21,-0.31169886585603906,-0.37160450550424995,0.025338753387533875,-0.3242341726666843,-0.29788468258444384,-0.31526331597094653,-0.31786589155964745,0.005826558265582656
H01,"H01|V=10;N=60;T=300|XG",XG,8635,NOINS,7380,21,-0.3119830349627732,-0.3717034844453925,0.025474254742547425,-0.3246341823044023,-0.29804409559045103,-0.3155475940934163,-0.31806942401114685,0.005555555555555556
H01,"H01|V=10;N=60;T=300|XG",XG,8635,L10,7016,21,-0.27787691857219127,-0.33013764844855464,0.026510832383124287,-0.2888306976023096,-0.2681758827014536,-0.28242073951041397,-0.3020823658189901,0.004561003420752566
H01,"H01|V=20;N=25;T=60|XT60",XT60,270,KILL,268,20,-0.20128460620575675,-0.6357070643251579,0.23134328358208955,-0.31372770034131675,-0.0666607050587674,-0.24933522131793603,-0.20127407274481787,0.048507462686567165
H01,"H01|V=20;N=25;T=60|XT60",XT60,270,PRIMARY,217,19,-0.22612273091651328,-0.4905662297858134,0.2534562211981567,-0.31983681010737935,-0.1192619533292836,-0.2757147344381038,-0.2258413814992829,0.018433179723502304
H01,"H01|V=20;N=25;T=60|XT60",XT60,270,NOINS,217,19,-0.22696375626558282,-0.49102718978014165,0.2534562211981567,-0.3206171394656799,-0.12018835657461116,-0.2765658538395301,-0.22668854466151703,0.018433179723502304
H01,"H01|V=20;N=25;T=60|XT60",XT60,270,L10,207,20,-0.1314319137877588,-0.16122549464997107,0.1932367149758454,-0.21440445743266326,-0.008776056824637534,-0.17495511341405268,-0.12341358582665177,0.00966183574879227
H01,"H01|V=20;N=25;T=60|XT300",XT300,270,KILL,268,20,-0.29724513520218504,-0.6611009203522213,0.13432835820895522,-0.4270799078217037,-0.1335232599044715,-0.3466089403987902,-0.29723058867630414,0.08208955223880597
H01,"H01|V=20;N=25;T=60|XT300",XT300,270,PRIMARY,217,19,-0.334828016026534,-0.5910868856365882,0.11059907834101383,-0.4289618937471391,-0.22929287230631698,-0.3984673303559061,-0.3454895377039934,0.05069124423963134
H01,"H01|V=20;N=25;T=60|XT300",XT300,270,NOINS,217,19,-0.33528258968764,-0.5919255455471802,0.11059907834101383,-0.4294669596148796,-0.22971042948777182,-0.3989282762367316,-0.34590777511348214,0.05069124423963134
H01,"H01|V=20;N=25;T=60|XT300",XT300,270,L10,207,20,-0.24333092471953702,-0.3770092754206501,0.08695652173913043,-0.30438029209690426,-0.16529983972323292,-0.3001036236557047,-0.2705792664007935,0.028985507246376812
H01,"H01|V=20;N=25;T=60|XT1800",XT1800,270,KILL,268,20,-0.3560066172363859,-0.6639232089695253,0.08208955223880597,-0.49567841908993127,-0.19481517930013686,-0.4060356467579068,-0.35595913125614714,0.09328358208955224
H01,"H01|V=20;N=25;T=60|XT1800",XT1800,270,PRIMARY,217,19,-0.4057579718033378,-0.62910039578038,0.059907834101382486,-0.5001556132343742,-0.30515535529746357,-0.47157119116982255,-0.4130972599561053,0.059907834101382486
H01,"H01|V=20;N=25;T=60|XT1800",XT1800,270,NOINS,217,19,-0.4061536994687432,-0.6291379348366262,0.059907834101382486,-0.5005709020923469,-0.30549931979181827,-0.4719724660033266,-0.41345134220802404,0.059907834101382486
H01,"H01|V=20;N=25;T=60|XT1800",XT1800,270,L10,207,20,-0.32037430042754234,-0.4504004143877319,0.03864734299516908,-0.388028688663494,-0.24679930389770863,-0.37827999018294556,-0.3584991486146093,0.033816425120772944
H01,"H01|V=20;N=25;T=60|XB",XB,270,KILL,268,20,-0.0956928301419028,-0.3140588428436396,0.30597014925373134,-0.15218197400909547,-0.037756042447779276,-0.10582838031842588,-0.0957049583387459,0.011194029850746268
H01,"H01|V=20;N=25;T=60|XB",XB,270,PRIMARY,217,19,-0.17134579290141355,-0.3580127161240359,0.2764976958525346,-0.23335576322165522,-0.0964501077835901,-0.19950864026972126,-0.18096351950164416,0.004608294930875576
H01,"H01|V=20;N=25;T=60|XB",XB,270,NOINS,217,19,-0.17249511113751512,-0.3594108123421889,0.2764976958525346,-0.23439687159630113,-0.09760800652872699,-0.20064910468580877,-0.18201696781626042,0.004608294930875576
H01,"H01|V=20;N=25;T=60|XB",XB,270,L10,207,20,-0.12778746938607605,-0.20213780809383794,0.19806763285024154,-0.18640276908146647,-0.04835769703737317,-0.1530528145133182,-0.13792627054160522,0.00966183574879227
H01,"H01|V=20;N=25;T=60|XR",XR,270,KILL,268,20,-0.09978916623557468,-0.2957237450873091,0.23880597014925373,-0.18746824294731357,0.004952081468724319,-0.14661049323037334,-0.09977514521127545,0.04477611940298507
H01,"H01|V=20;N=25;T=60|XR",XR,270,PRIMARY,217,19,-0.29621999078674427,-0.4369377097345511,0.15207373271889402,-0.37498608269910677,-0.22411116584204566,-0.34183165884227057,-0.3067493295841076,0.027649769585253458
H01,"H01|V=20;N=25;T=60|XR",XR,270,NOINS,217,19,-0.2972256773233608,-0.43824278502289565,0.15207373271889402,-0.37572569537644096,-0.22536568398485377,-0.34285144363305886,-0.30769166146902943,0.027649769585253458
H01,"H01|V=20;N=25;T=60|XR",XR,270,L10,207,20,-0.21747510777092413,-0.25108116751695403,0.10628019323671498,-0.2699150887123001,-0.15609269487322455,-0.2532492978172783,-0.2462392771966852,0.01932367149758454
H01,"H01|V=20;N=25;T=60|XG",XG,270,KILL,268,20,-0.1323106299147276,-0.3237458275395142,0.07462686567164178,-0.25353825812350494,0.021582026202307366,-0.1785228153435474,-0.13233823096479672,0.0037313432835820895
H01,"H01|V=20;N=25;T=60|XG",XG,270,PRIMARY,217,19,-0.2966171531631631,-0.42738974786210143,0.08294930875576037,-0.3856148242038389,-0.20999502350092342,-0.35607278485807253,-0.30485198477919195,0.013824884792626729
H01,"H01|V=20;N=25;T=60|XG",XG,270,NOINS,217,19,-0.29726614844591853,-0.4276235228446132,0.08294930875576037,-0.3865454997459888,-0.21065683786819311,-0.35672930326237184,-0.30539166824343683,0.013824884792626729
