hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H02,"H02|W=60;U=15|XT60",XT60,9168,KILL,9085,7,-0.0829187900929936,-0.05788150838266753,0.3140341221794166,-0.08970459859915568,-0.07606104743824543,-0.08452871089581401,-0.08291963396426659,0.005613648871766648
H02,"H02|W=60;U=15|XT60",XT60,9168,PRIMARY,8925,7,-0.07515497879710976,-0.04857535376602448,0.3174229691876751,-0.08319822847042797,-0.06695105809491081,-0.07638792878852832,-0.07536935572123166,0.00515406162464986
H02,"H02|W=60;U=15|XT60",XT60,9168,NOINS,8925,7,-0.0780981039185348,-0.05316900346474587,0.3138375350140056,-0.08607963491127744,-0.06984135002428965,-0.07933067092014548,-0.0783261084222116,0.005042016806722689
H02,"H02|W=60;U=15|XT60",XT60,9168,L10,8432,7,-0.07165914496289875,-0.04159062994142842,0.2977941176470588,-0.07776788664375979,-0.06259104646392856,-0.07315017560390263,-0.07201952296165569,0.004506641366223909
H02,"H02|W=60;U=15|XT300",XT300,9168,KILL,9085,7,-0.15250512383212106,-0.24599500522362072,0.2003302146395157,-0.16936152768944387,-0.13599602660922047,-0.15508369628963165,-0.15250295774124561,0.020693450742982938
H02,"H02|W=60;U=15|XT300",XT300,9168,PRIMARY,8925,7,-0.14404243507780595,-0.2244409128112171,0.20056022408963586,-0.1613029273950856,-0.12730363316705792,-0.14645548603852057,-0.1448746217487294,0.020280112044817927
H02,"H02|W=60;U=15|XT300",XT300,9168,NOINS,8925,7,-0.14607088785082264,-0.22687239398631437,0.20011204481792716,-0.16330636064985296,-0.12925444362674993,-0.1484844139864266,-0.14690323370376857,0.020280112044817927
H02,"H02|W=60;U=15|XT300",XT300,9168,L10,8432,7,-0.13551211119980822,-0.17004754951485399,0.19058349146110057,-0.14939447764283895,-0.12110447969410877,-0.13800500891908285,-0.13841663249289918,0.01838235294117647
H02,"H02|W=60;U=15|XT1800",XT1800,9168,KILL,9085,7,-0.2568159146348004,-0.423855181334262,0.09697303247110622,-0.27327453974745086,-0.24150616925986737,-0.260108971428344,-0.25681226314121713,0.04556962025316456
H02,"H02|W=60;U=15|XT1800",XT1800,9168,PRIMARY,8925,7,-0.24563191050864402,-0.40615259977024126,0.09747899159663866,-0.26432435644116087,-0.22830692553415258,-0.24905288756886132,-0.2476294426792288,0.04470588235294118
H02,"H02|W=60;U=15|XT1800",XT1800,9168,NOINS,8925,7,-0.2474130958324367,-0.4074198680863118,0.09725490196078432,-0.26603150868133857,-0.230179480987968,-0.25083467179117624,-0.24940960902970932,0.04470588235294118
H02,"H02|W=60;U=15|XT1800",XT1800,9168,L10,8432,7,-0.23045926624263077,-0.3661770186181677,0.0941650853889943,-0.2506080711258509,-0.21428750507912997,-0.23415288860349928,-0.23612272268040513,0.04079696394686907
H02,"H02|W=60;U=15|XB",XB,9168,KILL,9085,7,-0.07465412336683432,-0.3006970100990001,0.23082003302146395,-0.08246533224175044,-0.06711044138013521,-0.07531980646350217,-0.07465193188752933,0.007594936708860759
H02,"H02|W=60;U=15|XB",XB,9168,PRIMARY,8925,7,-0.1028387871230339,-0.23206730932520853,0.22969187675070027,-0.1147719892379835,-0.09059074663084933,-0.10405365486927202,-0.10342428008668642,0.008515406162464986
H02,"H02|W=60;U=15|XB",XB,9168,NOINS,8925,7,-0.10554480326122405,-0.23546020526156783,0.22823529411764706,-0.11750932910378677,-0.09330638414801398,-0.10675648505470416,-0.10612518633314916,0.008515406162464986
H02,"H02|W=60;U=15|XB",XB,9168,L10,8432,7,-0.10098633258040077,-0.16602407287187923,0.21880929791271347,-0.11204584371990872,-0.08872908990170222,-0.10235665904137492,-0.10291389295383636,0.008776091081593928
H02,"H02|W=60;U=15|XR",XR,9168,KILL,9085,7,-0.07038992579102309,-0.17373166509128898,0.18811227297743532,-0.08405174814527566,-0.055798743395145456,-0.07232734369415932,-0.07038415731407208,0.021684094661529995
H02,"H02|W=60;U=15|XR",XR,9168,PRIMARY,8925,7,-0.15320974252598268,-0.2258173494094305,0.14969187675070028,-0.17074819056675172,-0.1357090267812612,-0.15493270038714307,-0.15390826830738338,0.02196078431372549
H02,"H02|W=60;U=15|XR",XR,9168,NOINS,8925,7,-0.15492324080857806,-0.22775826119905287,0.14913165266106443,-0.17302356506901417,-0.1368215265669723,-0.15664674803502623,-0.15563392904605644,0.02196078431372549
H02,"H02|W=60;U=15|XR",XR,9168,L10,8432,7,-0.14946465568000303,-0.18623688545216954,0.14468690702087286,-0.16371679918013096,-0.13515427761566126,-0.15196687184371974,-0.15375530658437514,0.020635673624288427
H02,"H02|W=60;U=15|XG",XG,9168,KILL,9085,7,-0.14554526790089783,-0.3053520421869559,0.059988992845349476,-0.15638189190586044,-0.13565280287815015,-0.1489239490213288,-0.14553575894636947,0.009135938359933957
H02,"H02|W=60;U=15|XG",XG,9168,PRIMARY,8925,7,-0.19879689546071028,-0.30758174078753703,0.06252100840336135,-0.21340185721966332,-0.18571396187329928,-0.20237732723327964,-0.19983021242814428,0.01546218487394958
H02,"H02|W=60;U=15|XG",XG,9168,NOINS,8925,7,-0.200738496355079,-0.3078451326107587,0.06218487394957983,-0.21538241602635302,-0.18758902253958581,-0.2043195806710462,-0.201754593804904,0.015350140056022409
H02,"H02|W=60;U=15|XG",XG,9168,L10,8432,7,-0.1919398027134734,-0.2833471123541328,0.06807400379506641,-0.2062105410249818,-0.1811225419865499,-0.19572533548178717,-0.19663989859164535,0.0200426944971537
H02,"H02|W=60;U=30|XT60",XT60,7241,KILL,7182,7,-0.0812688957303179,-0.06479266703149097,0.3401559454191033,-0.08932822971933367,-0.07223926061234781,-0.08313872249240217,-0.08127041119017725,0.006961849067112225
H02,"H02|W=60;U=30|XT60",XT60,7241,PRIMARY,7040,7,-0.07401310434721826,-0.054590319582368485,0.34488636363636366,-0.08173623632912273,-0.06529363352090918,-0.07526319448081328,-0.07416610737984498,0.006392045454545455
H02,"H02|W=60;U=30|XT60",XT60,7241,NOINS,7040,7,-0.07665667502999056,-0.059066100594375906,0.34147727272727274,-0.08439491852434507,-0.06800781374369458,-0.07790580630196854,-0.07682487335544795,0.00625
H02,"H02|W=60;U=30|XT60",XT60,7241,L10,6610,7,-0.07123127269085243,-0.046042272742806305,0.3237518910741301,-0.0772151860760652,-0.061130855475723,-0.07265387300439943,-0.07138697945623192,0.005748865355521936
H02,"H02|W=60;U=30|XT300",XT300,7241,KILL,7182,7,-0.1529551263460091,-0.2815361176060892,0.21679197994987467,-0.17102229460413093,-0.1343589513256249,-0.15621741149249704,-0.15295509607655364,0.02603731551099972
H02,"H02|W=60;U=30|XT300",XT300,7241,PRIMARY,7040,7,-0.1454017144132428,-0.26317112684232113,0.2171875,-0.1641124624842499,-0.1261332007567003,-0.14846172841203473,-0.14627515499730853,0.02556818181818182
H02,"H02|W=60;U=30|XT300",XT300,7241,NOINS,7040,7,-0.14708673830501892,-0.2642874485586684,0.21676136363636364,-0.16581633760248055,-0.12772739105322886,-0.15014720835379014,-0.14795933845889123,0.02556818181818182
H02,"H02|W=60;U=30|XT300",XT300,7241,L10,6610,7,-0.13855824027875466,-0.21538553656297305,0.20574886535552195,-0.15430791246455558,-0.1221276670827465,-0.1417399828643449,-0.1415613807730387,0.023449319213313162
H02,"H02|W=60;U=30|XT1800",XT1800,7241,KILL,7182,7,-0.2720486726347003,-0.4656301427789662,0.10679476468950153,-0.29352764379187424,-0.2527597800939015,-0.27615982254860155,-0.2720493966148181,0.05541631857421331
H02,"H02|W=60;U=30|XT1800",XT1800,7241,PRIMARY,7040,7,-0.2610430504278235,-0.4486050836542399,0.10710227272727273,-0.28612555439499976,-0.23900686360567547,-0.26533344128576297,-0.2630073254505992,0.05454545454545454
H02,"H02|W=60;U=30|XT1800",XT1800,7241,NOINS,7040,7,-0.26250439580103796,-0.44929493632259937,0.10710227272727273,-0.28745169397184506,-0.24043374874022672,-0.2667954096207869,-0.2644667273510916,0.05454545454545454
H02,"H02|W=60;U=30|XT1800",XT1800,7241,L10,6610,7,-0.24813152091183488,-0.41155399042435004,0.10242057488653555,-0.27544993273233886,-0.22752891791420635,-0.25285175091694395,-0.2541470692798984,0.05007564296520423
H02,"H02|W=60;U=30|XB",XB,7241,KILL,7182,7,-0.07320040788958879,-0.30181209484821975,0.2475633528265107,-0.08192713490813283,-0.06421078536079311,-0.07402050126964738,-0.07319769096188672,0.009468114731272625
H02,"H02|W=60;U=30|XB",XB,7241,PRIMARY,7040,7,-0.10519649881209867,-0.2508747517161258,0.24616477272727272,-0.11770420414832244,-0.0923349861063423,-0.10671091052973007,-0.10570823421882065,0.01065340909090909
H02,"H02|W=60;U=30|XB",XB,7241,NOINS,7040,7,-0.10779989737336584,-0.2529402294237899,0.2447443181818182,-0.120316166204415,-0.09503348215945198,-0.10930999309697016,-0.10832226916963916,0.01065340909090909
H02,"H02|W=60;U=30|XB",XB,7241,L10,6610,7,-0.10067033932872146,-0.18872566588435907,0.23751891074130105,-0.11355058155234904,-0.08615326809021265,-0.10233583959078331,-0.10238236400465142,0.011043872919818457
H02,"H02|W=60;U=30|XR",XR,7241,KILL,7182,7,-0.06758648661118696,-0.190976871797423,0.20189362294625451,-0.08322024061067218,-0.050217809347177816,-0.0700363012202887,-0.06758193643963757,0.026594263436368698
H02,"H02|W=60;U=30|XR",XR,7241,PRIMARY,7040,7,-0.15852290599165272,-0.24277246131168884,0.16008522727272728,-0.17648663490764727,-0.140367334445975,-0.16059177503567787,-0.15913259878074223,0.026988636363636364
H02,"H02|W=60;U=30|XR",XR,7241,NOINS,7040,7,-0.15994460360117743,-0.24474065932596528,0.15965909090909092,-0.17834030401998408,-0.14110143819638835,-0.16201404476805975,-0.16056802317429994,0.026988636363636364
H02,"H02|W=60;U=30|XR",XR,7241,L10,6610,7,-0.15533844560848378,-0.21167982802782703,0.15642965204236006,-0.1692927409885668,-0.14061292599113515,-0.1584660026035864,-0.15973900605083485,0.02556732223903177
H02,"H02|W=60;U=30|XG",XG,7241,KILL,7182,7,-0.15036370035466773,-0.30652987413561517,0.0644667223614592,-0.16608997838723283,-0.13515870820241208,-0.1546400114332424,-0.1503586102029003,0.01113895850737956
H02,"H02|W=60;U=30|XG",XG,7241,PRIMARY,7040,7,-0.2086911841434436,-0.312636199390705,0.06732954545454546,-0.22720382773497136,-0.19269613658771664,-0.2131970594605093,-0.209561745710695,0.01875
H02,"H02|W=60;U=30|XG",XG,7241,NOINS,7040,7,-0.21042730338039087,-0.31287431724436693,0.0671875,-0.22894258536571363,-0.1943780692855562,-0.2149339177771304,-0.21128316953325166,0.018607954545454546
H02,"H02|W=60;U=30|XG",XG,7241,L10,6610,7,-0.2022815190407141,-0.30116987435037634,0.07276853252647504,-0.22071452982552522,-0.18795286751820564,-0.20711567688135404,-0.2071124363156845,0.024508320726172466
H02,"H02|W=60;U=60|XT60",XT60,4046,KILL,4011,7,-0.08229826457992206,-0.06015928560768121,0.3844427823485415,-0.09206182216127179,-0.0714765559352827,-0.08428636131130089,-0.0823043079121397,0.009972575417601595
H02,"H02|W=60;U=60|XT60",XT60,4046,PRIMARY,3920,7,-0.07598590526686354,-0.052253839094168995,0.38801020408163267,-0.08495772308691481,-0.0666101212022495,-0.07801781033800091,-0.07591346217796965,0.009183673469387756
H02,"H02|W=60;U=60|XT60",XT60,4046,NOINS,3920,7,-0.07823779916728599,-0.05531705309461836,0.3852040816326531,-0.08721664331220405,-0.06883571234338146,-0.08027030990502068,-0.07818587596673775,0.008928571428571428
H02,"H02|W=60;U=60|XT60",XT60,4046,L10,3659,7,-0.07699287898615251,-0.04748168067648294,0.36130090188576114,-0.09013676201856731,-0.06110950869307652,-0.07956848212906541,-0.07673587620618136,0.0073790653183930036
H02,"H02|W=60;U=60|XT300",XT300,4046,KILL,4011,7,-0.17291517176911422,-0.3576584747027511,0.22887060583395663,-0.20474020141197083,-0.13610506932526578,-0.17760480954995642,-0.17292085324239825,0.037147843430565944
H02,"H02|W=60;U=60|XT300",XT300,4046,PRIMARY,3920,7,-0.16321128962750317,-0.3386976448895191,0.2288265306122449,-0.19408484766820608,-0.1296799263773763,-0.16793646781603228,-0.16440636856163213,0.036734693877551024
H02,"H02|W=60;U=60|XT300",XT300,4046,NOINS,3920,7,-0.16447249949590043,-0.34054849671477017,0.2288265306122449,-0.1954106416540313,-0.13082985143901768,-0.1691986435927165,-0.16566492955137302,0.036734693877551024
H02,"H02|W=60;U=60|XT300",XT300,4046,L10,3659,7,-0.15428071975110863,-0.3072236751411018,0.21945886854331784,-0.18350415020051028,-0.1228549632730521,-0.15915980529580137,-0.15754619252387608,0.033342443290516534
H02,"H02|W=60;U=60|XT1800",XT1800,4046,KILL,4011,7,-0.30601111057292435,-0.544864066464355,0.12016953378209923,-0.3366215538994185,-0.26997187196359507,-0.3117887469994983,-0.3060211299136881,0.07529294440289205
H02,"H02|W=60;U=60|XT1800",XT1800,4046,PRIMARY,3920,7,-0.2934683008481707,-0.5317406055497294,0.12091836734693878,-0.3273056322632828,-0.2580201372241912,-0.2994384950913566,-0.2951417165254533,0.07423469387755102
H02,"H02|W=60;U=60|XT1800",XT1800,4046,NOINS,3920,7,-0.29454891380693604,-0.5318311511865951,0.12091836734693878,-0.3284629948104912,-0.2589316255674271,-0.3005199356319088,-0.2962185026439133,0.07423469387755102
H02,"H02|W=60;U=60|XT1800",XT1800,4046,L10,3659,7,-0.27701705006089433,-0.47865773501960773,0.11587865537031976,-0.31170279766199266,-0.24204023031554295,-0.28325830086987797,-0.28222143093830876,0.06941787373599344
H02,"H02|W=60;U=60|XB",XB,4046,KILL,4011,7,-0.07339392756564454,-0.303169732849112,0.2675143355771628,-0.08312301793574117,-0.062168944800001576,-0.07457657306284475,-0.07339595046906745,0.013213662428322115
H02,"H02|W=60;U=60|XB",XB,4046,PRIMARY,3920,7,-0.11498888401481723,-0.27264730568331,0.26505102040816325,-0.13073465224931216,-0.09882131187910212,-0.11722446056546969,-0.11525974542979635,0.014540816326530611
H02,"H02|W=60;U=60|XB",XB,4046,NOINS,3920,7,-0.1171099120891965,-0.2736564073201318,0.2642857142857143,-0.132856449950527,-0.10082247947912758,-0.11933922311841007,-0.11741352421936661,0.014540816326530611
H02,"H02|W=60;U=60|XB",XB,4046,L10,3659,7,-0.11478889024697052,-0.22899417381783632,0.2536212079803225,-0.1295355202550969,-0.09628073331899524,-0.11738348743675446,-0.11687217253731975,0.015304728067778082
H02,"H02|W=60;U=60|XR",XR,4046,KILL,4011,7,-0.06809647378515588,-0.2157383314262972,0.21540762902019447,-0.08327888665949869,-0.04795400448743114,-0.07165577365289276,-0.06809505720747241,0.036150585888805785
H02,"H02|W=60;U=60|XR",XR,4046,PRIMARY,3920,7,-0.17875105588348306,-0.2717850917435263,0.1635204081632653,-0.19719026372232162,-0.1519515106592499,-0.18221762385920914,-0.17922453581006834,0.036989795918367346
H02,"H02|W=60;U=60|XR",XR,4046,NOINS,3920,7,-0.17944736444564147,-0.2735503633734912,0.16301020408163266,-0.19878993130933645,-0.1507518674988409,-0.18291441208033393,-0.17996545401715644,0.036989795918367346
H02,"H02|W=60;U=60|XR",XR,4046,L10,3659,7,-0.17513323639633757,-0.25676156155103264,0.1609729434271659,-0.19280835648826147,-0.15045923113380633,-0.17940640210947345,-0.1798763334611382,0.034982235583492755
H02,"H02|W=60;U=60|XG",XG,4046,KILL,4011,7,-0.16852198963799753,-0.307850406907503,0.07155322862129145,-0.1820586615930536,-0.15544792916670638,-0.1738494876584861,-0.1685238814278372,0.011967090501121914
H02,"H02|W=60;U=60|XG",XG,4046,PRIMARY,3920,7,-0.23369045906354086,-0.3235974863035046,0.075,-0.25617461002622777,-0.20908421313173392,-0.23919904998578934,-0.23454941863849987,0.02142857142857143
H02,"H02|W=60;U=60|XG",XG,4046,NOINS,3920,7,-0.2348515494379026,-0.3238190378641398,0.075,-0.25744942177773344,-0.21011644845572625,-0.24036098362510183,-0.2357120908762726,0.021173469387755103
H02,"H02|W=60;U=60|XG",XG,4046,L10,3659,7,-0.22588622162475808,-0.31675060835312346,0.080896419786827,-0.25103002898624777,-0.19854259740902896,-0.23139116307305532,-0.23091366620269602,0.030609456135556164
H02,"H02|W=180;U=15|XT60",XT60,10708,KILL,10591,7,-0.05342401429353228,-0.03523725187801602,0.22509678028514776,-0.05651606658345668,-0.050214550609118086,-0.05425150770592557,-0.05342089850419493,0.0039656311962987445
H02,"H02|W=180;U=15|XT60",XT60,10708,PRIMARY,10553,7,-0.04512171079662093,-0.027297713658146965,0.2353833033260684,-0.048889613057445186,-0.04146990996875044,-0.0459658334978624,-0.0447963822738164,0.0040746707097507814
H02,"H02|W=180;U=15|XT60",XT60,10708,NOINS,10553,7,-0.04940547581622392,-0.033403086758903154,0.23083483369657917,-0.053202470904348605,-0.045714851234063644,-0.05024965910061086,-0.049083978855638734,0.003979910925803089
H02,"H02|W=180;U=15|XT60",XT60,10708,L10,10314,7,-0.04247274547661121,-0.027297713658146965,0.22648826837308514,-0.048039946445892184,-0.037068018453037865,-0.043616400989961356,-0.04202473098083959,0.0034904013961605585
H02,"H02|W=180;U=15|XT300",XT300,10708,KILL,10591,7,-0.09295913077138665,-0.04748712004377892,0.18213577565857803,-0.10169879744518057,-0.08492095505390321,-0.09447960180173245,-0.09295995685485009,0.01520158625247852
H02,"H02|W=180;U=15|XT300",XT300,10708,PRIMARY,10553,7,-0.08435249050261819,-0.03944487288347236,0.18364446129062825,-0.09357298109359012,-0.07625339389717085,-0.08575661683083076,-0.08448222760255168,0.015161565431630816
H02,"H02|W=180;U=15|XT300",XT300,10708,NOINS,10553,7,-0.08791888683420582,-0.0454220068927626,0.1817492656116744,-0.0971436487974034,-0.07982421219806161,-0.08932305632805301,-0.08804768990245544,0.01497204586373543
H02,"H02|W=180;U=15|XT300",XT300,10708,L10,10314,7,-0.0817867735626472,-0.03777465246580975,0.17733178204382394,-0.08960556082865943,-0.07431733065543776,-0.08326562053365519,-0.082492130060773,0.014834205933682374
H02,"H02|W=180;U=15|XT1800",XT1800,10708,KILL,10591,7,-0.1667004193952711,-0.10326153922690413,0.09404211122651308,-0.1852183905024796,-0.1504577349493764,-0.16964025774124983,-0.16669657105724878,0.037012557832121616
H02,"H02|W=180;U=15|XT1800",XT1800,10708,PRIMARY,10553,7,-0.1569624565482644,-0.0897173268068528,0.0959916611390126,-0.17407863203403204,-0.14161249267895448,-0.16009132832636394,-0.15764531617515715,0.03648251681986165
H02,"H02|W=180;U=15|XT1800",XT1800,10708,NOINS,10553,7,-0.16019709723853393,-0.09441212726637031,0.0946650241637449,-0.1771871146194186,-0.14477936952565124,-0.1633268887972899,-0.16087252614726397,0.03638775703591396
H02,"H02|W=180;U=15|XT1800",XT1800,10708,L10,10314,7,-0.15143384490297448,-0.07772828030567903,0.09239868140391701,-0.16629113761947784,-0.139092225251563,-0.15433366692891595,-0.1527777750060516,0.03422532480124103
H02,"H02|W=180;U=15|XB",XB,10708,KILL,10591,7,-0.06016630938493144,-0.06407253870583565,0.17278821641015957,-0.06589672408802495,-0.05482216310744553,-0.060668587598153016,-0.060163618353282426,0.00849778113492588
H02,"H02|W=180;U=15|XB",XB,10708,PRIMARY,10553,7,-0.07365246916465666,-0.05290655811398032,0.17634795792665592,-0.08235173999703073,-0.06675404573759942,-0.07472444080568903,-0.0735710145516334,0.008244101203449256
H02,"H02|W=180;U=15|XB",XB,10708,NOINS,10553,7,-0.0772603309600744,-0.058943639178862195,0.17416848289585898,-0.08576063422569273,-0.07043544941593118,-0.07832960241988976,-0.0771715798838708,0.008149341419501563
H02,"H02|W=180;U=15|XB",XB,10708,L10,10314,7,-0.0747497625267767,-0.048783864310072075,0.17015706806282724,-0.0829647017077955,-0.06712065330401716,-0.07596141733264128,-0.07493598429862935,0.008435136707388016
H02,"H02|W=180;U=15|XR",XR,10708,KILL,10591,7,-0.05007556445415405,-0.065603104323168,0.14861675007081485,-0.056806607352564285,-0.04462958051377401,-0.052423320781684955,-0.0500741228008115,0.021338872627702767
H02,"H02|W=180;U=15|XR",XR,10708,PRIMARY,10553,7,-0.10027271470597507,-0.06582092802557314,0.12413531697147731,-0.11235428849124986,-0.08863019297157486,-0.10283429233118249,-0.1002220264035807,0.021320951388230834
H02,"H02|W=180;U=15|XR",XR,10708,NOINS,10553,7,-0.10379624288905,-0.07090160292650326,0.12252440064436652,-0.11582982627933225,-0.09226623161857951,-0.10635882245622955,-0.1037435484771528,0.021131431820335448
H02,"H02|W=180;U=15|XR",XR,10708,L10,10314,7,-0.0996565664224426,-0.06024671594825433,0.12235796005429514,-0.11178611196531052,-0.08794005740609129,-0.10229436923849157,-0.10038680028482401,0.02006980802792321
H02,"H02|W=180;U=15|XG",XG,10708,KILL,10591,7,-0.10089157577320151,-0.1572856076812099,0.06175054291379473,-0.11359568805962914,-0.08740114313250025,-0.10377505891648034,-0.10088781217610442,0.007459163440657161
H02,"H02|W=180;U=15|XG",XG,10708,PRIMARY,10553,7,-0.13376550708638033,-0.13186549897845348,0.06500521178811712,-0.14929915377167516,-0.11882167033397556,-0.13678879860906518,-0.13430089067369064,0.010707855586089264
H02,"H02|W=180;U=15|XG",XG,10708,NOINS,10553,7,-0.1370662187746192,-0.13710021477448678,0.06339429546100635,-0.15230090673878466,-0.12248078570286348,-0.14009026772412064,-0.13759435154663388,0.010328816450298494
H02,"H02|W=180;U=15|XG",XG,10708,L10,10314,7,-0.13396788775157242,-0.09979133869357416,0.06476633701764592,-0.14533791059691992,-0.1232343522963676,-0.13694622338161616,-0.13501489895057717,0.0144463835563312
H02,"H02|W=180;U=30|XT60",XT60,8717,KILL,8631,7,-0.05644673732631806,-0.0365037759315457,0.24620553817634108,-0.06062325267925149,-0.052466040975134055,-0.05732798454409935,-0.056443728926434504,0.004866180048661801
H02,"H02|W=180;U=30|XT60",XT60,8717,PRIMARY,8596,7,-0.0481780379855716,-0.027312711652764596,0.2575616565844579,-0.05290998826805889,-0.04361855373361531,-0.04910006717014797,-0.047751260178140284,0.005002326663564449
H02,"H02|W=180;U=30|XT60",XT60,8717,NOINS,8596,7,-0.05219687518076599,-0.03365591099493296,0.2533736621684504,-0.05698615481806185,-0.04761133822605678,-0.053118822832449085,-0.05177392148032641,0.004885993485342019
H02,"H02|W=180;U=30|XT60",XT60,8717,L10,8374,7,-0.044990292908650906,-0.027312711652764596,0.24779078098877477,-0.05117716462669715,-0.03953161343965122,-0.04616808269212348,-0.04448582101266873,0.0042990207786004295
H02,"H02|W=180;U=30|XT300",XT300,8717,KILL,8631,7,-0.10116655909529759,-0.0555523904283369,0.1954582319545823,-0.11122713451034179,-0.09161267121792997,-0.10303528528379174,-0.1011678788893237,0.018421967327076814
H02,"H02|W=180;U=30|XT300",XT300,8717,PRIMARY,8596,7,-0.09262809573068603,-0.046674651615803406,0.19765006979990693,-0.10311852661327012,-0.08306189784450005,-0.09435489191110356,-0.0927328851851595,0.018380642159143788
H02,"H02|W=180;U=30|XT300",XT300,8717,NOINS,8596,7,-0.0958848310266684,-0.05205853874793561,0.19555607259190322,-0.10641264117696954,-0.08631694635863245,-0.09761157209412608,-0.09598783127665421,0.01814797580269893
H02,"H02|W=180;U=30|XT300",XT300,8717,L10,8374,7,-0.08967186218408105,-0.0440623052250683,0.19106759016001912,-0.09961172891416784,-0.0804024741791076,-0.09149626146540107,-0.09056533255908046,0.018032003821351804
H02,"H02|W=180;U=30|XT1800",XT1800,8717,KILL,8631,7,-0.18822162330843153,-0.14893272971493957,0.10091530529486734,-0.21307771171499293,-0.16825582571796893,-0.19158038033228508,-0.18821901789886292,0.043911481867686245
H02,"H02|W=180;U=30|XT1800",XT1800,8717,PRIMARY,8596,7,-0.17883448822007947,-0.13077637980120874,0.10225686365751513,-0.20242569831407245,-0.15936479957480257,-0.18221868988329365,-0.1794601954031137,0.043275942298743604
H02,"H02|W=180;U=30|XT1800",XT1800,8717,NOINS,8596,7,-0.18178557415112825,-0.13498655958964273,0.10109353187529083,-0.2054711884814552,-0.1622953255040542,-0.18517080607596678,-0.18240167874870067,0.04315960912052117
H02,"H02|W=180;U=30|XT1800",XT1800,8717,L10,8374,7,-0.1736752836119355,-0.10691720693800111,0.09780272271315978,-0.19571420658669625,-0.1568012450233896,-0.17657798962035964,-0.1752350340005092,0.04060186290900406
H02,"H02|W=180;U=30|XB",XB,8717,KILL,8631,7,-0.0631756614599636,-0.07908861250684046,0.18468311898968834,-0.07013083673660321,-0.05638636100139089,-0.06366748596429783,-0.06317308449263803,0.010195805816243773
H02,"H02|W=180;U=30|XB",XB,8717,PRIMARY,8596,7,-0.07951730077333917,-0.06549075970231258,0.18857608189855746,-0.08914163844212539,-0.07109165765766752,-0.080835034098279,-0.07941198149685126,0.009888320148906468
H02,"H02|W=180;U=30|XB",XB,8717,NOINS,8596,7,-0.08293819089402263,-0.07142248139453575,0.18648208469055375,-0.09236877864683717,-0.07453438250165043,-0.0842524741284093,-0.08281956965758402,0.009771986970684038
H02,"H02|W=180;U=30|XB",XB,8717,L10,8374,7,-0.08005623133440735,-0.05997529867881082,0.18246954860281825,-0.08879991323524584,-0.07168546599721198,-0.08155059187791375,-0.08036462423332603,0.010031048483401002
H02,"H02|W=180;U=30|XR",XR,8717,KILL,8631,7,-0.055353628891016526,-0.07826179792050146,0.15826671301123857,-0.0631465254697349,-0.048060552502943776,-0.05789818853958262,-0.055351205076877866,0.02548951454060943
H02,"H02|W=180;U=30|XR",XR,8717,PRIMARY,8596,7,-0.11105559104889018,-0.08508696368812746,0.1318054909260121,-0.12509734140758488,-0.09786154562129028,-0.11365680100482163,-0.11079583924519881,0.025476966030711957
H02,"H02|W=180;U=30|XR",XR,8717,NOINS,8596,7,-0.11434291567899113,-0.08946966242360964,0.13029315960912052,-0.12836536931261913,-0.10112618590084894,-0.11694527330089065,-0.11408021691966248,0.025244299674267102
H02,"H02|W=180;U=30|XR",XR,8717,L10,8374,7,-0.11068373042364242,-0.07387227910693772,0.1310007165034631,-0.1250655566925716,-0.09729552736642068,-0.11330454468265788,-0.11148835679160336,0.0240028660138524
H02,"H02|W=180;U=30|XG",XG,8717,KILL,8631,7,-0.10721351369219935,-0.24493541614845032,0.06522998493801413,-0.12296081193392447,-0.09225674462655263,-0.11059425548782865,-0.10721103014174944,0.008921330089213302
H02,"H02|W=180;U=30|XG",XG,8717,PRIMARY,8596,7,-0.14552002249541127,-0.19642742120773188,0.06817124243834341,-0.16465417284044323,-0.12803563744511245,-0.14883812811918523,-0.14593712717223212,0.012563983248022336
H02,"H02|W=180;U=30|XG",XG,8717,NOINS,8596,7,-0.1486411288636185,-0.19994947455381512,0.06665891112145184,-0.1673047331195257,-0.13180412305249348,-0.1519600907837861,-0.149049522536037,0.01209865053513262
H02,"H02|W=180;U=30|XG",XG,8717,L10,8374,7,-0.14647409966085417,-0.1428306320220767,0.06842608072605684,-0.16064559747384863,-0.13497036235946355,-0.14956180109981476,-0.14755589022881183,0.016718414139001672
H02,"H02|W=180;U=60|XT60",XT60,5547,KILL,5490,7,-0.05762677498779138,-0.03705973600635173,0.29034608378870674,-0.06575260324595875,-0.04962007973666645,-0.05898998334266214,-0.05762293542582275,0.007650273224043716
H02,"H02|W=180;U=60|XT60",XT60,5547,PRIMARY,5460,7,-0.04989404410301725,-0.027771559862144746,0.3009157509157509,-0.059560480394217796,-0.04058552351478738,-0.051262484880861714,-0.04948807869507169,0.007692307692307693
H02,"H02|W=180;U=60|XT60",XT60,5547,NOINS,5460,7,-0.0533825449827461,-0.0336857999100944,0.2967032967032967,-0.0630947110417419,-0.044042683826437584,-0.05475170890468218,-0.05297874006824204,0.007509157509157509
